Code_Commune;Poste_source
14381;138.0
14382;1788.0
14383;1846.0
14384;10.0
14385;2085.0
14386;27.0
14387;27.0
14388;1872.0
14389;988.0
14390;1843.0
14391;2085.0
14393;1843.0
14394;27.0
14395;1872.0
14396;1846.0
14397;1788.0
14398;137.0
14399;137.0
14400;1844.0
14401;2085.0
14402;138.0
14403;1774.0
14404;138.0
14405;138.0
14406;1844.0
14407;10.0
14408;1846.0
14409;1845.0
14410;27.0
14411;1843.0
14412;988.0
14413;1770.0
14414;133.0
14415;1872.0
14416;1872.0
14417;1872.0
14418;133.0
14419;1774.0
14420;133.0
14421;1774.0
14422;27.0
14423;968.0
14424;1872.0
14425;133.0
14426;137.0
14427;161.0
14429;969.0
14430;1844.0
14431;27.0
14432;1843.0
14433;133.0
14435;1774.0
14436;2085.0
14437;162.0
14438;968.0
14439;949.0
14440;1770.0
14441;8.0
14442;1872.0
14443;1872.0
14444;27.0
14445;1788.0
14446;1843.0
14448;1774.0
14449;988.0
14450;133.0
14452;138.0
14453;1788.0
14454;968.0
14455;1843.0
14456;27.0
14457;1864.0
14458;1843.0
14459;1864.0
14460;137.0
14461;1843.0
14462;949.0
14465;2085.0
14466;137.0
14467;138.0
14468;2085.0
14469;138.0
14471;133.0
14473;27.0
14474;27.0
14475;988.0
14476;138.0
14477;988.0
14478;969.0
14480;949.0
14481;949.0
14482;27.0
14483;1843.0
14484;1774.0
14486;138.0
14487;1774.0
14488;1784.0
14489;27.0
14491;988.0
14492;32.0
14493;27.0
14494;1845.0
14495;10.0
14496;161.0
14497;138.0
14498;138.0
14499;1845.0
14500;137.0
14501;161.0
14502;138.0
14503;1872.0
14504;137.0
14505;1843.0
14506;1770.0
14508;161.0
14509;10.0
14510;161.0
14511;1872.0
14512;161.0
14513;8.0
14514;137.0
14515;2085.0
14516;138.0
14517;1846.0
14518;969.0
14519;1843.0
14520;1774.0
14521;1872.0
14522;1774.0
14523;161.0
14524;1845.0
14525;968.0
14527;27.0
14528;1794.0
14529;2085.0
14530;1784.0
14531;138.0
14532;1872.0
14533;137.0
14534;137.0
14535;10.0
14536;32.0
14538;1846.0
14539;161.0
14540;1774.0
14541;137.0
14542;972.0
14543;968.0
14544;988.0
14545;1872.0
14546;138.0
14547;1788.0
14548;1844.0
14549;1872.0
14550;137.0
14551;1788.0
14552;1844.0
14553;988.0
14554;1846.0
14555;1794.0
14556;1846.0
14557;1867.0
14558;1784.0
14559;1786.0
14562;10.0
14563;1794.0
14564;1872.0
14565;1844.0
14566;972.0
14568;1844.0
14569;1844.0
14570;969.0
14571;1774.0
14572;161.0
14573;1770.0
14574;1774.0
14575;1867.0
14576;1864.0
14577;1844.0
14578;1867.0
14579;988.0
14580;133.0
14581;988.0
14582;1774.0
14583;1864.0
14584;1872.0
14585;161.0
14586;949.0
14587;972.0
14588;138.0
14589;138.0
14590;1770.0
14591;1788.0
14592;1843.0
14593;137.0
14595;1774.0
14596;1770.0
14597;161.0
14598;1845.0
14599;969.0
14600;133.0
14601;137.0
14602;161.0
14603;1843.0
14604;27.0
14605;1788.0
14606;1845.0
14607;988.0
14608;27.0
14609;2085.0
14610;968.0
14611;1872.0
14613;1788.0
14614;1788.0
14615;133.0
14616;133.0
14618;1872.0
14619;1872.0
14620;1867.0
14621;969.0
14622;1788.0
14623;1846.0
14625;1774.0
14626;1774.0
14627;138.0
14628;1843.0
14629;1770.0
14630;2085.0
14632;1872.0
14633;133.0
14634;133.0
14635;161.0
14636;1770.0
14637;27.0
14638;133.0
14639;1774.0
14640;1784.0
14643;2085.0
14644;137.0
14645;1867.0
14646;138.0
14647;969.0
14648;1774.0
14649;138.0
14650;1770.0
14651;1784.0
14652;949.0
14653;161.0
14654;27.0
14655;1872.0
14656;161.0
14657;1784.0
14658;1872.0
14659;27.0
14660;1845.0
14661;988.0
14662;161.0
14663;2085.0
14664;1770.0
14665;1784.0
14666;1784.0
14667;1788.0
14668;1788.0
14669;138.0
14670;968.0
14671;1872.0
14672;1770.0
14674;27.0
14675;1846.0
14676;2085.0
14677;138.0
14678;138.0
14679;2085.0
14680;2085.0
14681;1788.0
14682;137.0
14684;968.0
14685;10.0
14686;1872.0
14687;32.0
14688;27.0
14689;1843.0
14690;1844.0
14691;1846.0
14692;968.0
14693;969.0
14694;137.0
14695;1770.0
14696;133.0
14697;133.0
14698;1784.0
14699;1867.0
14700;2085.0
14701;1867.0
14702;988.0
14703;138.0
14704;1770.0
14705;1788.0
14706;1867.0
14707;968.0
14708;988.0
14709;2085.0
14710;138.0
14711;1788.0
14712;1784.0
14713;1843.0
14714;1788.0
14715;1867.0
14716;2085.0
14717;1872.0
14718;1872.0
14719;1846.0
14720;138.0
14721;1843.0
14722;1770.0
14723;137.0
14724;1845.0
14726;161.0
14727;1788.0
14728;2085.0
14729;133.0
14730;1872.0
14731;1867.0
14732;2085.0
14733;2085.0
14734;988.0
14735;27.0
14737;138.0
14738;968.0
14739;1844.0
14740;969.0
14741;161.0
14742;138.0
14743;27.0
14744;2085.0
14745;1788.0
14746;1872.0
14747;1843.0
14748;1794.0
14749;27.0
14750;133.0
14751;138.0
14752;988.0
14753;138.0
14754;1867.0
14755;1867.0
14756;161.0
14757;1844.0
14758;972.0
14759;138.0
14760;988.0
14761;1784.0
14762;1872.0
14763;949.0
14764;161.0
15001;726.0
15002;731.0
15003;705.0
15004;731.0
15005;731.0
15006;705.0
15007;1977.0
15008;1992.0
15009;1992.0
15010;705.0
15011;1190.0
15012;1160.0
15013;1108.0
15014;1160.0
15015;751.0
15016;1993.0
15017;1160.0
15018;705.0
15019;751.0
15020;380.0
15021;305.0
15022;1108.0
15024;705.0
15025;588.0
15026;588.0
15027;1193.0
15028;1160.0
15029;1193.0
15030;1190.0
15031;726.0
15032;1108.0
15033;588.0
15034;731.0
15035;726.0
15036;705.0
15037;751.0
15038;1992.0
15040;1992.0
15041;726.0
15042;1108.0
15043;1108.0
15044;588.0
15045;1977.0
15046;705.0
15047;726.0
15048;778.0
15049;588.0
15050;588.0
15051;731.0
15052;1992.0
15053;726.0
15054;1992.0
15055;731.0
15056;1993.0
15057;1190.0
15058;2114.0
15059;731.0
15060;1977.0
15061;588.0
15063;705.0
15064;705.0
15065;1977.0
15066;588.0
15067;588.0
15068;731.0
15069;726.0
15070;1993.0
15071;305.0
15072;1993.0
15073;1977.0
15074;1160.0
15075;1993.0
15076;1190.0
15077;1977.0
15078;1977.0
15079;705.0
15080;726.0
15081;588.0
15082;1193.0
15083;1993.0
15084;1193.0
15085;1160.0
15086;588.0
15087;1193.0
15088;1190.0
15089;1193.0
15090;1193.0
15091;726.0
15092;380.0
15093;520.0
15094;1190.0
15095;1993.0
15096;1993.0
15097;731.0
15098;1108.0
15099;1977.0
15100;588.0
15101;588.0
15102;588.0
15103;2114.0
15104;305.0
15105;1108.0
15106;1977.0
15107;2156.0
15108;731.0
15110;1992.0
15111;751.0
15112;588.0
15113;588.0
15114;1992.0
15116;1992.0
15117;1193.0
15118;1993.0
15119;1108.0
15120;705.0
15121;1977.0
15122;305.0
15123;705.0
15124;1992.0
15125;731.0
15126;1108.0
15127;1108.0
15128;751.0
15129;1992.0
15130;731.0
15131;751.0
15132;421.0
15133;305.0
15134;1193.0
15135;1190.0
15136;305.0
15137;705.0
15138;588.0
15139;588.0
15140;1160.0
15141;726.0
15142;1977.0
15143;1190.0
15144;1190.0
15145;1977.0
15146;588.0
15147;1190.0
15148;588.0
15149;1977.0
15150;1190.0
15151;726.0
15152;1977.0
15153;705.0
15154;1160.0
15155;726.0
15156;1160.0
15157;305.0
15158;731.0
15159;2114.0
15160;1993.0
15161;726.0
15162;1992.0
15163;1160.0
15164;731.0
15165;1190.0
15166;1190.0
15167;305.0
15168;731.0
15169;751.0
15170;1992.0
15171;726.0
15172;1193.0
15173;1992.0
15174;705.0
15175;1993.0
15176;1993.0
15178;588.0
15179;1993.0
15180;588.0
15181;305.0
15182;1190.0
15183;1160.0
15184;305.0
15185;1992.0
15186;705.0
15187;731.0
15188;731.0
15189;1190.0
15190;1992.0
15191;1993.0
15192;588.0
15194;305.0
15195;2156.0
15196;1190.0
15197;2156.0
15198;1977.0
15199;1977.0
15200;1993.0
15201;588.0
15202;705.0
15203;1108.0
15204;1190.0
15205;588.0
15206;751.0
15207;1108.0
15208;1993.0
15209;1977.0
15211;1190.0
15212;305.0
15213;1992.0
15214;1190.0
15215;1993.0
15216;1977.0
15217;1190.0
15218;705.0
15219;705.0
15220;705.0
15221;1160.0
15222;1193.0
15223;751.0
15224;1190.0
15225;726.0
15226;1193.0
15227;731.0
15228;1190.0
15229;731.0
15230;705.0
15231;726.0
15232;731.0
15233;1993.0
15234;2114.0
15235;731.0
15236;588.0
15237;731.0
15238;1993.0
15240;1992.0
15241;1977.0
15242;305.0
15243;751.0
15244;726.0
15245;731.0
15246;1992.0
15247;726.0
15248;726.0
15249;588.0
15250;751.0
15251;731.0
15252;1993.0
15253;726.0
15254;751.0
15255;1160.0
15256;1108.0
15257;2114.0
15258;1993.0
15259;731.0
15260;1193.0
15261;705.0
15262;731.0
15263;726.0
15264;1193.0
15265;751.0
15266;1160.0
15267;1160.0
15268;1190.0
15269;1993.0
16001;1988.0
16002;1922.0
16003;1128.0
16004;1181.0
16005;1148.0
16007;1581.0
16008;1148.0
16009;1988.0
16010;371.0
16011;1040.0
16012;1104.0
16013;320.0
16014;371.0
16015;1127.0
16016;1988.0
16017;720.0
16018;1034.0
16019;1127.0
16020;1921.0
16021;320.0
16023;1923.0
16024;1923.0
16025;371.0
16026;1040.0
16027;1148.0
16028;371.0
16029;1921.0
16030;371.0
16031;1922.0
16032;1102.0
16033;1923.0
16034;1921.0
16035;1581.0
16036;1181.0
16037;1921.0
16038;1581.0
16039;1922.0
16040;371.0
16041;371.0
16042;1148.0
16043;720.0
16044;1922.0
16045;320.0
16046;1181.0
16047;1181.0
16048;371.0
16049;1921.0
16050;320.0
16051;1148.0
16052;1921.0
16053;2138.0
16054;1581.0
16055;1129.0
16056;1102.0
16057;320.0
16058;1104.0
16059;1922.0
16060;2157.0
16061;1129.0
16062;371.0
16063;1921.0
16064;933.0
16065;1988.0
16066;1921.0
16067;1128.0
16068;1581.0
16069;1923.0
16070;1033.0
16071;1033.0
16072;1181.0
16073;1921.0
16074;371.0
16075;320.0
16076;1581.0
16077;335.0
16078;1040.0
16079;61.0
16081;1148.0
16082;1181.0
16083;1923.0
16084;1878.0
16085;1128.0
16086;1033.0
16087;1581.0
16088;1102.0
16089;1104.0
16090;320.0
16091;1921.0
16092;1181.0
16093;1128.0
16094;1923.0
16095;1923.0
16096;579.0
16097;1034.0
16098;1922.0
16099;371.0
16100;1033.0
16101;335.0
16102;1034.0
16103;1878.0
16104;1922.0
16105;371.0
16106;1988.0
16107;1923.0
16108;1923.0
16109;720.0
16110;1922.0
16111;1181.0
16112;1921.0
16113;1127.0
16114;1581.0
16115;1181.0
16116;371.0
16117;1921.0
16118;1181.0
16119;318.0
16120;318.0
16121;720.0
16122;1148.0
16123;720.0
16124;585.0
16125;1878.0
16127;1922.0
16128;1988.0
16129;320.0
16130;1921.0
16131;1988.0
16132;1033.0
16133;320.0
16134;1033.0
16135;585.0
16136;1922.0
16137;585.0
16138;1127.0
16139;720.0
16140;1923.0
16141;1923.0
16142;1922.0
16143;1181.0
16144;1148.0
16145;1102.0
16146;1129.0
16147;1181.0
16148;720.0
16149;579.0
16150;1104.0
16151;1104.0
16152;1104.0
16153;1102.0
16154;1040.0
16155;1148.0
16156;1148.0
16157;1581.0
16158;585.0
16160;371.0
16161;1921.0
16162;1181.0
16163;335.0
16164;1988.0
16165;1102.0
16166;1129.0
16167;1102.0
16168;1040.0
16169;1034.0
16170;1181.0
16171;1104.0
16172;1181.0
16173;1923.0
16174;1102.0
16175;320.0
16176;371.0
16177;320.0
16178;371.0
16179;371.0
16180;1921.0
16181;1988.0
16182;1988.0
16183;1033.0
16184;1923.0
16185;1923.0
16186;371.0
16187;1127.0
16188;585.0
16189;1922.0
16190;1148.0
16191;1923.0
16192;579.0
16193;1034.0
16194;1148.0
16195;579.0
16196;1923.0
16197;1922.0
16198;1181.0
16199;1129.0
16200;1923.0
16201;320.0
16202;1102.0
16203;1878.0
16204;320.0
16205;579.0
16206;1923.0
16207;1148.0
16208;720.0
16209;1128.0
16210;1040.0
16211;585.0
16212;1033.0
16213;585.0
16214;579.0
16215;1921.0
16216;720.0
16217;1034.0
16218;1034.0
16220;1102.0
16221;1148.0
16222;1921.0
16223;585.0
16224;371.0
16225;585.0
16226;1040.0
16227;1181.0
16228;720.0
16229;1922.0
16230;1181.0
16231;933.0
16232;1129.0
16233;320.0
16234;320.0
16236;335.0
16237;1923.0
16238;1923.0
16239;1033.0
16240;224.0
16241;1923.0
16242;1581.0
16243;1104.0
16244;335.0
16245;579.0
16246;1181.0
16247;320.0
16248;1148.0
16249;572.0
16250;585.0
16251;371.0
16252;1921.0
16253;1922.0
16254;224.0
16255;1581.0
16256;1921.0
16257;371.0
16258;1181.0
16259;579.0
16260;1921.0
16261;1128.0
16262;720.0
16263;335.0
16264;1581.0
16267;371.0
16268;1922.0
16269;1128.0
16270;1033.0
16271;318.0
16272;1923.0
16273;1922.0
16274;1128.0
16275;1148.0
16276;371.0
16277;1102.0
16279;1921.0
16280;1128.0
16281;1128.0
16282;1128.0
16283;1181.0
16284;1921.0
16285;1878.0
16286;720.0
16287;335.0
16289;585.0
16290;585.0
16291;1129.0
16292;1922.0
16293;1128.0
16294;1181.0
16295;1923.0
16296;1923.0
16297;320.0
16298;720.0
16300;1923.0
16301;371.0
16302;1921.0
16303;371.0
16304;1104.0
16306;1988.0
16307;1923.0
16308;579.0
16309;1128.0
16310;1581.0
16312;720.0
16314;1181.0
16315;1921.0
16316;1104.0
16317;1148.0
16318;1923.0
16320;720.0
16321;1922.0
16322;1988.0
16323;585.0
16325;1581.0
16326;1923.0
16328;1181.0
16329;579.0
16330;1034.0
16331;1921.0
16332;1181.0
16334;1921.0
16335;1922.0
16336;1128.0
16337;1988.0
16338;371.0
16339;1148.0
16340;1102.0
16341;1127.0
16342;371.0
16343;1102.0
16344;1128.0
16345;1033.0
16346;1921.0
16347;1921.0
16348;335.0
16349;1102.0
16350;224.0
16351;320.0
16352;320.0
16353;585.0
16354;1921.0
16355;2108.0
16356;1581.0
16357;1921.0
16358;1040.0
16359;1104.0
16360;371.0
16361;1922.0
16362;1181.0
16363;1988.0
16364;1033.0
16365;1921.0
16366;1102.0
16368;1129.0
16369;1102.0
16370;335.0
16371;720.0
16372;585.0
16373;1148.0
16374;318.0
16375;579.0
16376;579.0
16377;1581.0
16378;1922.0
16379;1128.0
16380;371.0
16381;1922.0
16382;318.0
16383;1923.0
16384;371.0
16385;1129.0
16386;371.0
16387;1102.0
16388;335.0
16389;1581.0
16390;1148.0
16391;1922.0
16392;1923.0
16393;1040.0
16394;1181.0
16395;720.0
16396;1581.0
16397;1148.0
16398;1033.0
16399;1104.0
16400;1922.0
16401;1923.0
16402;320.0
16403;1581.0
16404;1581.0
16405;371.0
16406;1128.0
16408;1181.0
16409;1922.0
16410;1922.0
16411;1148.0
16412;1923.0
16413;1922.0
16414;1923.0
16415;1040.0
16416;1128.0
16417;371.0
16418;318.0
16419;1923.0
16420;1181.0
16421;585.0
16422;1129.0
16423;1923.0
16424;1921.0
16425;1128.0
17002;2109.0
17003;987.0
17004;2087.0
17005;2109.0
17006;2109.0
17007;987.0
17008;1412.0
17009;1412.0
17010;2087.0
17011;1372.0
17012;991.0
17013;2225.0
17015;1831.0
17016;371.0
17017;991.0
17018;987.0
17019;1406.0
17020;2109.0
17021;1886.0
17022;2225.0
17023;2157.0
17024;1887.0
17025;2157.0
17026;2157.0
17027;1370.0
17028;2087.0
17029;2157.0
17030;1885.0
17031;2157.0
17032;987.0
17033;2098.0
17034;1411.0
17035;1148.0
17036;1371.0
17037;2157.0
17038;2138.0
17039;1370.0
17040;2225.0
17041;107.0
17042;2108.0
17043;992.0
17044;1370.0
17045;1885.0
17046;2225.0
17047;1370.0
17048;2157.0
17049;1887.0
17050;1370.0
17051;1406.0
17052;77.0
17053;991.0
17054;2138.0
17055;2138.0
17056;1370.0
17057;987.0
17058;2110.0
17059;2087.0
17060;1411.0
17061;61.0
17062;1148.0
17063;992.0
17064;2084.0
17065;1371.0
17066;2109.0
17067;2157.0
17068;1411.0
17069;1034.0
17070;2108.0
17071;2157.0
17072;2108.0
17073;1372.0
17074;61.0
17075;101.0
17076;1104.0
17077;2138.0
17078;1370.0
17079;1886.0
17080;987.0
17081;61.0
17082;2109.0
17083;1885.0
17084;1370.0
17085;991.0
17086;1372.0
17087;991.0
17089;2108.0
17091;1412.0
17092;61.0
17093;2140.0
17094;2087.0
17095;61.0
17096;61.0
17097;1373.0
17098;1411.0
17099;61.0
17100;1034.0
17101;1887.0
17102;2106.0
17103;992.0
17104;2138.0
17105;1148.0
17106;1104.0
17107;987.0
17108;2109.0
17109;2087.0
17110;2138.0
17111;2109.0
17112;2106.0
17113;2098.0
17114;1887.0
17115;1370.0
17116;2109.0
17117;1887.0
17118;61.0
17119;1373.0
17120;1885.0
17121;1406.0
17122;1370.0
17124;992.0
17125;2225.0
17126;2157.0
17127;107.0
17128;1372.0
17129;61.0
17130;61.0
17131;1831.0
17132;107.0
17133;1831.0
17134;991.0
17135;2157.0
17136;987.0
17137;992.0
17138;1887.0
17139;992.0
17140;2140.0
17141;2108.0
17142;180.0
17143;1372.0
17145;1370.0
17146;101.0
17147;2108.0
17148;2106.0
17149;1887.0
17150;1887.0
17151;1373.0
17152;1411.0
17153;180.0
17154;1885.0
17155;1886.0
17156;61.0
17157;2225.0
17158;107.0
17159;1370.0
17160;1411.0
17161;1406.0
17162;2157.0
17163;2109.0
17164;1372.0
17165;2225.0
17166;987.0
17167;2138.0
17168;1371.0
17169;2225.0
17171;991.0
17172;1831.0
17173;1921.0
17174;991.0
17175;1104.0
17176;2157.0
17177;2157.0
17178;1370.0
17179;1372.0
17180;2157.0
17181;2225.0
17182;107.0
17183;1831.0
17184;1885.0
17185;1373.0
17186;987.0
17187;2109.0
17188;2157.0
17189;2110.0
17190;2139.0
17191;1370.0
17192;1370.0
17193;2087.0
17194;987.0
17195;1887.0
17196;1370.0
17197;2109.0
17198;2108.0
17199;61.0
17200;180.0
17201;107.0
17202;2225.0
17203;987.0
17204;61.0
17205;101.0
17206;1887.0
17207;1406.0
17208;1412.0
17209;1104.0
17210;1411.0
17211;2225.0
17212;2157.0
17213;992.0
17214;2106.0
17215;2109.0
17216;101.0
17217;720.0
17218;1412.0
17219;2110.0
17220;1370.0
17221;992.0
17222;180.0
17223;2157.0
17224;2157.0
17225;1886.0
17226;2225.0
17227;1370.0
17228;2127.0
17229;61.0
17230;2127.0
17231;61.0
17232;1831.0
17233;2109.0
17234;992.0
17235;2108.0
17236;2109.0
17237;1371.0
17238;2109.0
17239;2157.0
17240;61.0
17241;2138.0
17242;1370.0
17243;2138.0
17244;1831.0
17245;2087.0
17246;991.0
17247;2084.0
17248;1411.0
17249;2109.0
17250;1370.0
17252;991.0
17253;101.0
17254;992.0
17255;1373.0
17256;2225.0
17257;1887.0
17258;2109.0
17259;2109.0
17260;2138.0
17261;720.0
17262;2106.0
17263;2109.0
17264;180.0
17265;1886.0
17266;991.0
17267;1412.0
17268;1887.0
17269;2138.0
17270;2109.0
17271;1887.0
17272;987.0
17273;1370.0
17274;2087.0
17275;2106.0
17276;61.0
17277;2225.0
17278;1373.0
17279;2109.0
17280;1885.0
17281;61.0
17282;61.0
17283;1370.0
17284;1885.0
17285;2106.0
17286;1406.0
17287;2138.0
17288;2225.0
17289;1372.0
17290;2157.0
17291;180.0
17292;991.0
17293;987.0
17294;992.0
17295;2109.0
17296;1831.0
17297;2139.0
17298;1831.0
17299;1371.0
17300;1405.0
17301;1887.0
17302;1885.0
17303;107.0
17304;2108.0
17305;61.0
17306;2127.0
17307;1373.0
17308;1371.0
17309;2098.0
17310;1831.0
17311;2084.0
17312;77.0
17313;2108.0
17314;2108.0
17315;987.0
17316;2109.0
17317;1411.0
17318;1406.0
17319;61.0
17320;991.0
17321;991.0
17322;107.0
17323;156.0
17324;2109.0
17325;1411.0
17326;371.0
17327;992.0
17328;1411.0
17329;1371.0
17330;1885.0
17331;1370.0
17332;2109.0
17333;2127.0
17334;1887.0
17335;2109.0
17336;2106.0
17337;156.0
17338;107.0
17339;2109.0
17340;992.0
17341;2109.0
17342;1411.0
17343;1370.0
17344;2225.0
17345;2109.0
17346;101.0
17347;2225.0
17348;1885.0
17349;1412.0
17350;2225.0
17351;2110.0
17352;992.0
17353;1371.0
17354;1370.0
17355;2109.0
17356;991.0
17357;371.0
17358;1887.0
17359;992.0
17360;1406.0
17361;1887.0
17362;2109.0
17363;2109.0
17364;1104.0
17365;2138.0
17366;2098.0
17367;2157.0
17369;1406.0
17371;2109.0
17372;2109.0
17373;987.0
17374;2225.0
17375;1371.0
17376;1412.0
17377;2157.0
17378;2138.0
17379;1370.0
17380;2084.0
17381;1887.0
17382;107.0
17383;2157.0
17384;1887.0
17385;156.0
17386;2138.0
17387;1885.0
17388;1370.0
17389;1885.0
17390;1411.0
17391;2087.0
17392;1411.0
17393;1373.0
17394;992.0
17395;2108.0
17396;1412.0
17397;991.0
17398;1370.0
17400;1372.0
17401;1887.0
17402;2109.0
17403;2109.0
17404;1831.0
17405;2079.0
17406;1885.0
17407;180.0
17408;1885.0
17409;2084.0
17410;1411.0
17411;2140.0
17412;1372.0
17413;2087.0
17414;180.0
17415;2106.0
17416;1887.0
17417;61.0
17418;1034.0
17420;2087.0
17421;1373.0
17422;2157.0
17423;2109.0
17424;2109.0
17425;1373.0
17426;2157.0
17427;2157.0
17428;2157.0
17429;1371.0
17430;2109.0
17431;1885.0
17432;61.0
17433;61.0
17434;992.0
17435;991.0
17436;991.0
17437;1411.0
17438;1370.0
17439;1412.0
17440;2225.0
17441;1370.0
17442;1831.0
17443;987.0
17444;2106.0
17445;1831.0
17446;2157.0
17447;987.0
17448;991.0
17449;101.0
17450;991.0
17451;2157.0
17452;1886.0
17453;101.0
17454;61.0
17455;1885.0
17457;992.0
17458;61.0
17459;2225.0
17460;2106.0
17461;2084.0
17462;2108.0
17463;1371.0
17464;992.0
17465;2225.0
17466;987.0
17467;2225.0
17468;61.0
17469;1370.0
17470;2108.0
17471;1887.0
17472;180.0
17473;1887.0
17474;1887.0
17476;2109.0
17477;1148.0
17478;1887.0
17479;1411.0
17480;987.0
17481;2225.0
17482;107.0
17483;987.0
17484;1371.0
17485;2140.0
17486;156.0
18001;1082.0
18002;837.0
18003;1088.0
18004;824.0
18005;824.0
18006;1081.0
18007;92.0
18008;1080.0
18009;837.0
18010;837.0
18011;1079.0
18012;1909.0
18013;837.0
18014;453.0
18015;1079.0
18016;1082.0
18017;1971.0
18018;1088.0
18019;1082.0
18020;844.0
18021;1081.0
18022;453.0
18023;1247.0
18024;808.0
18025;205.0
18026;823.0
18027;1247.0
18028;1260.0
18029;1971.0
18030;506.0
18031;1081.0
18032;2180.0
18033;1083.0
18034;837.0
18035;1088.0
18036;1654.0
18037;1343.0
18038;837.0
18039;844.0
18040;1081.0
18041;837.0
18042;837.0
18043;454.0
18044;824.0
18045;1081.0
18046;454.0
18047;1082.0
18048;1247.0
18049;1909.0
18050;1642.0
18051;1082.0
18052;837.0
18053;1909.0
18054;1247.0
18055;1080.0
18056;1247.0
18057;808.0
18058;454.0
18059;837.0
18060;1081.0
18061;1909.0
18062;1247.0
18063;454.0
18064;1654.0
18065;454.0
18066;1080.0
18067;1079.0
18068;1081.0
18069;837.0
18070;453.0
18071;1081.0
18072;1247.0
18073;454.0
18074;844.0
18075;205.0
18076;837.0
18077;1247.0
18078;454.0
18079;844.0
18080;1247.0
18081;1088.0
18082;205.0
18083;1206.0
18084;453.0
18085;842.0
18086;837.0
18087;1081.0
18088;1079.0
18089;1206.0
18090;1088.0
18091;837.0
18092;1088.0
18093;837.0
18094;844.0
18095;1247.0
18096;824.0
18097;1260.0
18098;844.0
18099;1247.0
18100;429.0
18101;1247.0
18102;1247.0
18103;429.0
18104;844.0
18105;1088.0
18106;1247.0
18107;837.0
18108;1247.0
18109;1082.0
18110;1909.0
18111;1082.0
18112;454.0
18113;1247.0
18114;454.0
18115;1082.0
18116;844.0
18117;453.0
18118;205.0
18119;1081.0
18120;1909.0
18121;1081.0
18122;454.0
18123;1247.0
18124;824.0
18125;823.0
18126;454.0
18127;454.0
18128;824.0
18129;1083.0
18130;837.0
18131;1081.0
18132;1909.0
18133;1080.0
18134;1654.0
18135;808.0
18136;837.0
18137;454.0
18138;1642.0
18139;205.0
18140;842.0
18141;824.0
18142;837.0
18143;205.0
18144;844.0
18145;1082.0
18146;844.0
18147;1079.0
18148;1654.0
18149;1082.0
18150;842.0
18151;1082.0
18152;454.0
18153;454.0
18154;1247.0
18155;211.0
18156;1082.0
18157;1642.0
18158;1088.0
18159;2054.0
18160;1247.0
18161;1971.0
18162;1082.0
18163;1082.0
18164;211.0
18165;410.0
18166;1088.0
18167;429.0
18168;453.0
18169;837.0
18170;1079.0
18171;837.0
18172;837.0
18173;1081.0
18174;1088.0
18175;1247.0
18176;1082.0
18177;1081.0
18178;837.0
18179;1088.0
18180;1083.0
18181;1080.0
18182;1080.0
18183;1081.0
18184;1909.0
18185;1079.0
18186;824.0
18187;911.0
18188;454.0
18189;1082.0
18190;824.0
18191;1081.0
18192;837.0
18193;808.0
18194;1088.0
18195;1247.0
18196;1971.0
18197;837.0
18198;1080.0
18199;454.0
18200;844.0
18201;1080.0
18202;1082.0
18203;837.0
18204;1081.0
18205;1260.0
18206;1260.0
18207;1080.0
18208;844.0
18209;837.0
18210;842.0
18211;1260.0
18212;1081.0
18213;1088.0
18214;842.0
18215;1247.0
18216;454.0
18217;808.0
18218;1083.0
18219;1654.0
18220;1909.0
18221;454.0
18222;454.0
18223;1260.0
18224;1909.0
18225;837.0
18226;1088.0
18227;1079.0
18228;429.0
18229;1082.0
18230;837.0
18231;837.0
18232;911.0
18233;844.0
18234;911.0
18235;1088.0
18236;454.0
18237;1642.0
18238;1206.0
18239;1247.0
18240;1909.0
18241;844.0
18242;211.0
18243;823.0
18244;1080.0
18245;837.0
18246;823.0
18247;1088.0
18248;1083.0
18249;844.0
18250;454.0
18251;1909.0
18252;911.0
18253;1088.0
18254;1083.0
18255;1642.0
18256;844.0
18257;823.0
18258;844.0
18259;453.0
18260;1247.0
18261;1081.0
18262;844.0
18263;842.0
18264;453.0
18265;205.0
18266;454.0
18267;1083.0
18268;837.0
18269;453.0
18270;454.0
18271;1260.0
18272;844.0
18273;454.0
18274;844.0
18275;1247.0
18276;837.0
18277;1081.0
18278;1206.0
18279;1654.0
18280;1088.0
18281;824.0
18282;1088.0
18283;454.0
18284;453.0
18285;1080.0
18286;1247.0
18287;844.0
18288;1081.0
18289;1081.0
18290;1654.0
19001;704.0
19002;750.0
19003;1137.0
19004;1025.0
19005;727.0
19006;750.0
19007;1516.0
19008;1189.0
19009;1115.0
19010;1025.0
19011;1930.0
19012;1005.0
19013;1137.0
19014;705.0
19015;727.0
19016;1115.0
19017;1005.0
19018;1025.0
19019;1005.0
19020;1115.0
19021;1143.0
19022;1930.0
19023;1137.0
19024;1930.0
19025;1930.0
19026;1005.0
19027;704.0
19028;380.0
19029;1005.0
19030;269.0
19031;1979.0
19032;1005.0
19033;704.0
19034;379.0
19035;727.0
19036;704.0
19037;1115.0
19038;1957.0
19039;411.0
19040;1025.0
19041;1957.0
19042;1115.0
19043;1137.0
19044;1005.0
19045;1025.0
19046;1189.0
19047;1979.0
19048;1137.0
19049;1979.0
19050;1005.0
19051;411.0
19052;1143.0
19053;750.0
19054;1005.0
